household_email	bathroom_number	sink_count	bidet_count	commode_count	tub_count	shower_count	tub_shower_count	primary_bathroom	bathroom_name
dsama@year-job.com	1	1	1	1	0	0	1	1	
dsama@year-job.com	2	1	0	0	1	0	0	0	
dsamara@finhigh.com	1	1	1	1	0	1	0	0	
dsamara@finhigh.com	2	1	0	1	0	1	0	1	
dsamara@zathunicon.com	1	1	0	1	1	0	0	0	
dsamara@zathunicon.com	2	1	0	1					guest
dsarao@opentech.com	1	2	0	1					basement
dsarbacher@warephase.com	1	1	0	1					game room
dsarbacher@warephase.com	2	1	0	1	1	0	1	1	
dsayaphon@plussunin.com	1	2	1	1					guest
dsayaphon@plussunin.com	2	1	1	1	0	0	1	0	
dsaylors@dontechi.com	1	1	0	1	1	0	0	0	
dsaylors@mathtouch.com	1	1	0	1	0	1	0	0	
dsaylors@mathtouch.com	2	1	0	1	1	0	0	0	
dsaylors@mathtouch.com	3	2	0	1					powder room
dsaylors@mathtouch.com	4	1	0	1	0	1	0	0	
dscheyer@inity.com	1	2	0	1	1	0	0	0	
dscheyer@inity.com	2	2	0	1					guest
dschirpke@zumgoity.com	1	2	0	1					powder room
dschirpke@zumgoity.com	2	2	0	1	0	0	1	1	
dschirpke@zumgoity.com	3	1	1	1	0	0	1	0	
dschirpke@zumgoity.com	4	3	0	0	1	0	0	0	
dschmierer@sumace.com	1	1	0	1	0	0	1	0	
dschoeneck@ontomedia.com	1	2	1	0					guest
dschoeneck@ontomedia.com	2	1	0	1					
dscipione@bioplex.com	1	1	0	0					guest
dscipione@bioplex.com	2	2	0	1	1	0	0	1	
dseewald@singletechno.com	1	1	0	1	1	0	1	0	
dseewald@singletechno.com	2	1	0	1					
dsemidey@kan-code.com	1	1	1	0	0	0	1	0	
dsengbusch@doncon.com	1	1	0	1					
dsengbusch@zathunicon.com	1	1	0	1	0	0	1	0	
dsetter@fasehatice.com	1	1	0	1	1	0	0	0	
dsetter@iselectrics.com	1	1	0	1	1	0	1	0	
dsetter@iselectrics.com	2	1	0	1	0	0	1	0	
dsimilton@faxquote.com	1	1	0	1					powder room
dsimilton@faxquote.com	2	1	0	1					
dskulski@year-job.com	1	1	0	1					game room
dskulski@year-job.com	2	1	0	1	0	1	1	1	
dslayton@kinnamplus.com	1	1	1	1	0	1	0	0	
dslayton@kinnamplus.com	2	1	0	1	1	0	0	1	
dslusarski@kan-code.com	1	2	0	1	0	0	1	0	
dsmith@betatech.com	1	2	0	1	1	0	1	0	
dspringe@plussunin.com	1	1	0	1					
dstaback@bioholding.com	1	1	0	0					
dsturiale@condax.com	1	1	0	1					game room
dsturiale@condax.com	2	1	0	0	0	0	1	0	
dsturiale@toughzap.com	1	2	0	1	1	0	0	1	
dsturiale@toughzap.com	2	1	1	1					game room
dsturiale@toughzap.com	3	1	0	1					powder room
dsweely@zoomit.com	1	1	1	1	0	1	0	1	
dsyrop@isdom.com	1	1	1	1					
dtagala@finhigh.com	1	2	1	1	1	1	0	0	
dtegarden@golddex.com	1	1	0	0	0	1	0	1	
dthreets@finhigh.com	1	1	1	1	1	0	0	0	
dthreets@finhigh.com	2	1	0	1	1	0	0	0	
dthreets@y-corporation.com	1	1	0	1	0	1	1	0	
dthreets@y-corporation.com	2	1	1	1	1	0	0	0	
dtimenez@zumgoity.com	1	1	1	1					
dtimenez@zumgoity.com	2	1	0	1	1	1	0	1	
dtjepkema@rantouch.com	1	1	1	0					basement
dtjepkema@rantouch.com	2	1	0	1					
dtoelkes@bioplex.com	1	1	0	1	0	1	0	1	
dtomblin@silis.com	1	1	1	1	0	1	1	1	
dtomblin@silis.com	2	1	1	1	1	1	0	0	
dtoyama@rundofase.com	1	1	0	1	1	1	0	1	
dtoyama@rundofase.com	2	2	0	1	1	1	0	0	
dtoyama@rundofase.com	3	1	1	1	1	0	1	0	
dtoyama@rundofase.com	4	2	0	0	0	1	0	0	
dtreston@opentech.com	1	1	0	1	1	0	0	1	
dtreston@opentech.com	2	3	0	1					game room
dturinetti@finjob.com	1	1	0	1	0	1	0	1	
dturinetti@ganjaflex.com	1	1	0	1	0	1	1	0	
dupthegrove@singletechno.com	1	1	0	1	0	0	1	0	
dupthegrove@singletechno.com	2	1	0	0	1	0	0	0	
dvanheusen@newex.com	1	2	0	1					
dvarriano@domzoom.com	1	2	0	1	0	0	1	0	
dvarriano@doncon.com	1	1	0	1					basement
dvarriano@doncon.com	2	1	0	1	0	1	1	0	
dvarriano@yearin.com	1	1	0	1	1	0	1	1	
dventura@domzoom.com	1	1	0	1	1	0	0	0	
dventura@domzoom.com	2	1	0	1	0	0	1	0	
dvillanueva@kinnamplus.com	1	2	0	0	0	1	0	0	
dwalthall@toughzap.com	1	1	0	1					powder room
dwalthall@toughzap.com	2	1	0	1					
dwalthall@toughzap.com	3	2	0	1	1	0	0	0	
dwalthall@toughzap.com	4	1	0	1					
dwardrip@domzoom.com	1	2	1	1	1	0	0	1	
dwaycott@finhigh.com	1	1	0	1	1	0	1	0	
dweglarz@sumace.com	1	2	0	1	1	0	0	0	
dweglarz@sumace.com	2	2	0	1	0	1	0	1	
dweight@scotfind.com	1	1	0	0	1	0	0	0	
dweight@scotfind.com	2	1	0	0	0	0	1	0	
dwenner@ron-tech.com	1	1	1	1					
dwenner@ron-tech.com	2	2	1	1	1	1	0	1	
dwenner@ron-tech.com	3	2	1	1	0	0	1	0	
dwenzinger@zencorporation.com	1	1	0	1					
dwenzinger@zencorporation.com	2	1	1	1					guest
dwenzinger@zencorporation.com	3	1	0	1	1	0	0	1	
dwesterbeck@iselectrics.com	1	1	0	1					powder room
dwesterbeck@plusstrip.com	1	1	0	1	0	1	1	0	
dwesterbeck@ron-tech.com	1	3	0	1					
dwieser@funholding.com	1	1	0	1	1	1	0	1	
dwitten@treequote.com	1	1	1	1					
dwitten@y-corporation.com	1	1	0	1	1	0	0	0	
dwitten@y-corporation.com	2	1	0	1	0	1	0	0	
dwrinkles@mathtouch.com	1	2	0	1	0	1	0	0	
dwrinkles@mathtouch.com	2	2	0	1	1	1	0	0	
dyglesias@labdrill.com	1	1	1	1	1	0	1	1	
dyglesias@labdrill.com	2	1	0	0					game room
dyglesias@labdrill.com	3	1	0	1	0	1	0	0	
dyori@cancity.com	1	1	0	0	1	1	0	1	
dyori@cancity.com	2	1	0	1					basement
eadkin@donquadtech.com	1	1	0	1	0	1	0	1	
eadkin@donquadtech.com	2	1	0	1	0	1	1	0	
ealbares@rantouch.com	1	2	1	1					
ealbares@rantouch.com	2	1	0	1	1	1	0	1	
ealbares@rantouch.com	3	2	1	1	1	1	0	0	
ealbares@rantouch.com	4	2	0	1	0	1	0	0	
eamigon@ganjaflex.com	1	2	0	1	0	0	1	0	
eamigon@ganjaflex.com	2	1	0	1					powder room
earceo@lexiqvolax.com	1	1	0	1					basement
earceo@lexiqvolax.com	2	1	1	0	1	1	0	1	
eauffrey@kan-code.com	1	1	0	1	1	1	0	1	
eauffrey@kan-code.com	2	1	1	1	0	0	1	0	
ebatman@hottechi.com	1	1	0	1	0	1	1	0	
ebatman@hottechi.com	2	1	0	1					
ebeech@xx-zobam.com	1	1	0	1	1	1	0	0	
ebenimadho@konex.com	1	2	1	1	1	0	1	1	
ebenimadho@sumace.com	1	2	0	1	0	0	1	0	
eberray@gogozoom.com	1	1	1	1	0	1	0	0	
eberray@gogozoom.com	2	3	0	1	1	0	1	1	
eberray@gogozoom.com	3	1	1	1	0	1	0	0	
eberray@j-texon.com	1	2	0	1	1	0	1	1	
eberray@j-texon.com	2	1	0	1	0	1	0	0	
ebirkner@condax.com	1	1	1	1					powder room
ebirkner@condax.com	2	1	0	0					
ebitsuie@isdom.com	1	2	0	1	0	1	1	0	
eborgman@sunnamplex.com	1	2	0	1	1	1	0	0	
eboulter@streethex.com	1	1	1	0	1	0	0	0	
eboulter@streethex.com	2	1	0	1	0	1	1	1	
ebowley@year-job.com	1	2	0	1	0	1	0	0	
ebowley@year-job.com	2	1	0	1	0	1	1	1	
ebreland@sunnamplex.com	1	1	0	1	0	0	1	0	
ebreland@sunnamplex.com	2	1	1	1	1	0	0	0	
ebriddick@codehow.com	1	1	1	0					
ebriddick@hatfan.com	1	1	1	0	0	1	0	0	
ebriddick@hatfan.com	2	1	1	1	0	0	1	0	
ebutzen@silis.com	1	1	0	1					
ebuvens@betatech.com	1	2	0	0					game room
ebuvens@betatech.com	2	2	0	1	0	0	1	0	
ecampain@codehow.com	1	1	1	1					basement
ecaudy@konmatfix.com	1	1	1	1					
ecaudy@konmatfix.com	2	1	1	1	1	0	0	1	
ecentini@isdom.com	1	2	0	1					
ecentini@isdom.com	2	2	0	1	0	0	1	0	
echaffins@betatech.com	1	1	0	1	1	0	1	0	
echavous@bioholding.com	1	1	1	1	0	1	0	0	
ecloney@newex.com	1	1	1	0	0	1	0	0	
ecorrington@opentech.com	1	1	0	0					
ecousey@zathunicon.com	1	2	0	1					
ecousey@zathunicon.com	2	1	1	1					game room
ecoyier@labdrill.com	1	1	0	1					
ecraghead@sonron.com	1	1	0	1	0	0	1	0	
ecryer@funholding.com	1	1	0	1					guest
ecryer@funholding.com	2	2	1	1					guest
ecryer@treequote.com	1	1	0	0	0	1	0	0	
ecryer@treequote.com	2	1	0	1					basement
edarakjy@konmatfix.com	1	1	0	1					basement
edaufeldt@konex.com	1	2	1	1	1	1	0	0	
edegroot@nam-zim.com	1	1	1	1	1	0	1	0	
edelasancha@ganjaflex.com	1	1	0	1					basement
edelasancha@ganjaflex.com	2	2	0	0					basement
edevreese@kan-code.com	1	1	0	0	1	1	0	1	
ediestel@scotfind.com	1	1	1	1	0	0	1	0	
ediestel@scotfind.com	2	2	1	1					guest
ediscipio@nam-zim.com	1	1	0	1	0	1	0	0	
edorshorst@nam-zim.com	1	1	0	1	1	0	1	0	
edrymon@gogozoom.com	1	1	0	1					powder room
edrymon@gogozoom.com	2	2	0	1	1	0	0	1	
eeanes@statholdings.com	1	2	0	1	0	1	0	0	
eehmann@mathtouch.com	1	1	0	1					game room
eemard@rundofase.com	1	2	0	1	0	1	0	0	
eemard@rundofase.com	2	1	0	1	1	0	0	1	
eemard@rundofase.com	3	1	0	1	0	1	0	0	
eemigh@lexiqvolax.com	1	1	0	1	1	0	0	0	
eennaco@zencorporation.com	1	1	0	1					guest
eennaco@zencorporation.com	2	2	0	1	0	1	0	1	
eennaco@zencorporation.com	3	1	0	1					
eennaco@zencorporation.com	4	1	0	1					powder room
eeroman@ron-tech.com	1	3	1	1	0	1	1	1	
eeroman@ron-tech.com	2	1	0	1	1	0	1	0	
eestell@lexiqvolax.com	1	1	0	1					
efarrar@plusstrip.com	1	2	0	1	0	1	0	0	
eferencz@kinnamplus.com	1	3	0	1	1	1	0	1	
efern@j-texon.com	1	1	0	1	0	0	1	1	
efigeroa@warephase.com	1	1	0	1					basement
efigeroa@warephase.com	2	2	1	1	1	1	0	1	
eflosi@sonron.com	1	1	0	1	1	1	0	1	
egabisi@dalttechnology.com	1	1	0	0	0	0	1	0	
egabisi@dalttechnology.com	2	1	0	1	0	1	1	1	
egabisi@treequote.com	1	1	0	1					basement
egalam@ganjaflex.com	1	1	0	1	1	0	1	0	
egalam@ganjaflex.com	2	3	1	1	1	1	0	0	
egiguere@codehow.com	1	1	0	1					
egiguere@opentech.com	1	2	0	1					
egiguere@opentech.com	2	2	0	1	0	0	1	1	
egillian@mathtouch.com	1	1	0	0					
egreenbush@xx-zobam.com	1	1	0	1	0	1	0	0	
egreenbush@xx-zobam.com	2	1	1	1	0	0	1	0	
egrenet@gogozoom.com	1	1	1	0	1	1	0	0	
egudroe@betatech.com	1	3	0	1					game room
ehagele@cancity.com	1	1	1	1					
ehagele@cancity.com	2	1	0	1					powder room
ehagele@condax.com	1	1	0	1					guest
ehagele@condax.com	2	1	0	0	0	1	0	0	
ehagele@ontomedia.com	1	1	0	1					
ehagele@ontomedia.com	2	1	0	1	0	0	1	0	
ehamilton@gogozoom.com	1	1	0	1	0	1	0	0	
ehamilton@gogozoom.com	2	1	1	1					
ehanafan@plusstrip.com	1	1	0	1					game room
eharnos@dambase.com	1	1	0	0	1	0	0	1	
eharnos@dambase.com	2	2	1	1	1	0	1	0	
eharnos@plussunin.com	1	1	0	1					basement
eharnos@plussunin.com	2	1	0	0	1	0	0	1	
eharoldson@groovestreet.com	1	1	0	1					
ehauenstein@donware.com	1	1	0	1	1	0	0	1	
ehauenstein@donware.com	2	1	0	1	0	0	1	0	
ehaufler@sumace.com	1	2	0	0					game room
ehaufler@sumace.com	2	2	0	1	1	0	0	0	
eheimann@zencorporation.com	1	2	0	1	0	1	1	0	
eheimann@zencorporation.com	2	1	1	1	1	0	0	1	
eheimann@zencorporation.com	3	2	0	1	0	1	0	0	
ehellickson@funholding.com	1	2	1	1	1	1	0	0	
ehellickson@funholding.com	2	2	0	1	0	0	1	1	
ehengel@ontomedia.com	1	1	0	1	0	0	1	0	
ehengel@ontomedia.com	2	1	1	0	0	0	1	0	
ehidvegi@sonron.com	1	2	0	1	1	0	1	0	
ehixenbaugh@iselectrics.com	1	1	0	1					guest
ehoa@plussunin.com	1	1	1	1	0	1	0	1	
ehoffis@zumgoity.com	1	1	0	1	0	1	0	1	
ehoogland@bioplex.com	1	1	0	1	1	0	0	1	
ehoogland@sonron.com	1	2	0	1	1	0	1	1	
ehoogland@sonron.com	2	1	0	0	0	0	1	0	
ehudnall@bioholding.com	1	1	0	1	1	0	0	1	
ehudnall@bioholding.com	2	1	0	1	0	1	0	0	
ehusser@xx-holding.com	1	1	0	1	0	0	1	0	
ehusser@xx-holding.com	2	2	0	0					game room
eiturbide@konmatfix.com	1	1	0	1	1	0	0	1	
eiturbide@konmatfix.com	2	1	0	0	1	0	1	0	
eiturbide@konmatfix.com	3	1	0	1	1	0	0	0	
ejillson@scottech.com	1	2	1	1					powder room
ejillson@scottech.com	2	2	0	0					
ejuhas@xx-zobam.com	1	1	0	1	1	0	1	0	
ejulia@ontomedia.com	1	1	0	1					guest
ekampa@fasehatice.com	1	1	0	1	1	0	0	0	
ekampa@zoomit.com	1	1	0	1					basement
ekampa@zoomit.com	2	1	0	0	1	0	0	0	
ekaniecki@sumace.com	1	1	0	1	0	0	1	0	
ekarpel@conecom.com	1	2	0	1	0	0	1	1	
ekarpel@conecom.com	2	1	0	1					game room
ekarpin@iselectrics.com	1	1	0	1	1	0	0	0	
ekarpin@iselectrics.com	2	2	1	1	0	1	0	1	
ekarpin@rundofase.com	1	1	0	1	0	1	1	0	
ekeetch@condax.com	1	1	1	1					
ekeneipp@finhigh.com	1	1	0	1					guest
ekeneipp@finhigh.com	2	1	0	0	0	1	0	0	
ekeneipp@rundofase.com	1	1	0	1	0	0	1	0	
ekitzman@iselectrics.com	1	2	0	1	1	0	0	0	
ekitzman@iselectrics.com	2	1	0	1					
ekitzman@iselectrics.com	3	2	0	1					
ekitzman@scotfind.com	1	1	0	1	1	1	0	1	
ekitzman@scotfind.com	2	2	1	1	0	1	1	0	
eklonowski@sunnamplex.com	1	2	1	1	0	0	1	0	
eklonowski@sunnamplex.com	2	1	0	1	0	0	1	0	
eklonowski@sunnamplex.com	3	1	0	1					powder room
eklonowski@sunnamplex.com	4	2	0	1					
ekoppinger@cancity.com	1	3	1	1	1	0	0	1	
ekoppinger@dalttechnology.com	1	1	0	1	0	0	1	1	
ekoppinger@openlane.com	1	1	0	1					game room
ekoppinger@openlane.com	2	1	0	0	0	1	1	0	
elacovara@toughzap.com	1	2	0	1	0	0	1	0	
elacovara@toughzap.com	2	2	1	0	1	0	0	0	
eleinenbach@hottechi.com	1	1	0	1	1	0	1	1	
elietz@plusstrip.com	1	1	0	1					basement
elietz@plusstrip.com	2	2	0	1	1	0	0	0	
elorens@dontechi.com	1	2	0	1					
elorens@plussunin.com	1	1	0	1					guest
elorens@plussunin.com	2	1	0	1					powder room
elother@year-job.com	1	1	0	1	0	0	1	0	
elother@year-job.com	2	2	0	1	1	0	1	0	
elother@year-job.com	3	1	0	1					powder room
elungren@groovestreet.com	1	1	0	1					
emaclead@sumace.com	1	2	0	1	1	0	1	0	
emai@gogozoom.com	1	2	0	1					game room
emai@newex.com	1	2	0	1	0	0	1	0	
emai@newex.com	2	1	0	1					basement
emaile@rantouch.com	1	1	1	1					guest
emallett@finjob.com	1	1	0	1					
emallett@finjob.com	2	1	0	0	0	1	0	0	
emalvin@plusstrip.com	1	1	0	1	0	1	0	0	
emalvin@plusstrip.com	2	1	0	1	1	0	0	1	
emalvin@plusstrip.com	3	1	0	1	0	1	1	0	
emanno@j-texon.com	1	1	0	1					game room
emanno@j-texon.com	2	2	1	1	0	1	0	0	
emaynerich@zencorporation.com	1	1	0	1					game room
emaynerich@zencorporation.com	2	2	1	1	1	0	0	1	
emccullan@treequote.com	1	2	0	1	0	1	1	1	
emccullan@treequote.com	2	2	0	0	0	1	0	0	
emclaird@plussunin.com	1	1	0	1	1	0	0	1	
emconnell@plussunin.com	1	1	0	1	1	0	1	0	
emconnell@plussunin.com	2	3	1	1	1	0	0	1	
emcrae@dambase.com	1	2	0	1	0	1	0	0	
emcrae@dambase.com	2	1	0	1	0	1	0	0	
emeisel@codehow.com	1	1	1	1	0	0	1	0	
emeisel@codehow.com	2	1	1	1	0	0	1	0	
emeisel@ontomedia.com	1	1	0	1	1	0	1	0	
emeisel@ontomedia.com	2	1	0	0	1	0	1	0	
emeisel@ontomedia.com	3	1	1	1					powder room
emeisel@openlane.com	1	2	1	1	1	0	0	0	
emerced@singletechno.com	1	1	0	1	0	1	0	1	
emeteer@scottech.com	1	3	0	0					
emiceli@cancity.com	1	2	0	1	0	0	1	1	
emonarrez@rangreen.com	1	2	0	1					
emonarrez@rangreen.com	2	1	1	1	0	1	0	0	
emondella@scottech.com	1	2	0	1					game room
emondella@scottech.com	2	2	0	1	1	0	1	1	
emontezuma@streethex.com	1	1	0	1					game room
emontezuma@streethex.com	2	1	0	1	0	1	0	0	
emorasca@hottechi.com	1	2	1	1	0	0	1	0	
emorasca@hottechi.com	2	1	0	1	1	0	0	1	
emotley@betasoloin.com	1	1	0	1	1	0	0	0	
emugnolo@doncon.com	1	1	0	1	0	0	1	1	
emugnolo@opentech.com	1	1	1	1	1	0	1	1	
enabours@goodsilron.com	1	2	0	1					basement
enabours@goodsilron.com	2	1	0	0	0	1	0	0	
enabours@hatfan.com	1	1	0	1	0	1	0	0	
enabours@hatfan.com	2	1	0	1	0	0	1	0	
enachor@lexiqvolax.com	1	1	1	1	1	0	0	1	
enicka@scottech.com	1	2	0	1	1	0	1	0	
enicolozakes@xx-holding.com	1	1	0	1	1	1	0	0	
eoles@dontechi.com	1	1	0	1	0	0	1	0	
epalaia@scottech.com	1	1	0	1	1	0	0	0	
epalaia@scottech.com	2	2	0	1	0	1	0	0	
epalaia@scottech.com	3	1	1	0	1	0	0	0	
epalaspas@dontechi.com	1	1	0	1	0	1	0	0	
epaprocki@bioplex.com	1	1	0	1	0	0	1	1	
epedrozo@conecom.com	1	2	0	1	0	1	0	0	
epelkowski@goodsilron.com	1	1	0	1	1	0	1	0	
epelkowski@lexiqvolax.com	1	1	0	1					basement
epelkowski@lexiqvolax.com	2	3	1	1					powder room
eperez@lexiqvolax.com	1	2	0	1	0	1	0	0	
eperez@sunnamplex.com	1	1	0	1	0	0	1	0	
eperez@sunnamplex.com	2	1	1	1	0	0	1	1	
eperez@sunnamplex.com	3	1	0	1					
eperez@treequote.com	1	1	0	1	1	0	1	0	
eperez@treequote.com	2	1	0	1					
eperez@treequote.com	3	1	0	1					game room
eperigo@kan-code.com	1	3	1	0	1	0	0	1	
epinilla@iselectrics.com	1	1	0	1	1	0	0	1	
epinilla@iselectrics.com	2	2	0	1					
epoquette@plussunin.com	1	1	0	1	0	0	1	0	
epoquette@plussunin.com	2	1	0	1					
epoullion@betasoloin.com	1	1	0	1					
epugh@hottechi.com	1	1	0	1	0	1	0	1	
epugh@hottechi.com	2	3	0	1	1	0	0	0	
eradde@blackzim.com	1	1	0	0					guest
eradde@blackzim.com	2	3	0	1	0	1	0	1	
eragel@finjob.com	1	3	0	1					game room
eragel@finjob.com	2	2	0	0					basement
eragel@zathunicon.com	1	1	0	1					basement
eragel@zathunicon.com	2	1	0	1					
erantanen@goodsilron.com	1	2	0	1					powder room
erantanen@goodsilron.com	2	1	0	1	1	0	0	1	
erantanen@xx-holding.com	1	1	0	0	0	0	1	1	
erauser@betatech.com	1	3	0	1	1	0	0	1	
erauser@betatech.com	2	2	0	1	1	0	0	0	
ereitler@kan-code.com	1	1	0	1	0	0	1	0	
ereitler@kan-code.com	2	2	0	1	1	0	0	1	
erestrepo@donquadtech.com	1	1	1	1	1	0	0	0	
erestrepo@donquadtech.com	2	2	0	1					guest
erhymes@isdom.com	1	1	0	1	1	1	0	0	
erhymes@isdom.com	2	1	0	1					basement
erhymes@rundofase.com	1	1	0	1	0	1	0	0	
erhymes@rundofase.com	2	2	0	1	0	1	0	1	
eriden@mathtouch.com	1	1	1	1					
erim@donware.com	1	1	0	1	1	1	0	0	
erodeigues@gogozoom.com	1	1	0	1	0	0	1	0	
erodeigues@groovestreet.com	1	1	1	1	0	1	0	0	
erodeigues@groovestreet.com	2	3	1	0	0	1	0	0	
erodeigues@groovestreet.com	3	1	0	1	0	1	1	0	
erodeigues@opentech.com	1	1	0	1					basement
erodeigues@opentech.com	2	1	1	1	0	1	0	0	
erodeigues@scottech.com	1	1	1	1	1	1	0	1	
erodeigues@scottech.com	2	1	0	1	0	0	1	0	
eryser@zumgoity.com	1	1	0	1	0	0	1	0	
eryser@zumgoity.com	2	1	0	1	0	1	1	0	
esawchuk@golddex.com	1	1	0	1	0	1	0	0	
esawchuk@golddex.com	2	2	0	1	0	1	1	0	
esayaphon@rangreen.com	1	2	0	1					powder room
eschmaltz@golddex.com	1	2	1	1	1	0	0	0	
eschmaltz@golddex.com	2	1	0	1					basement
eschmaltz@streethex.com	1	1	0	1					guest
eschmierer@mathtouch.com	1	1	1	1	1	0	0	1	
eschmierer@mathtouch.com	2	2	0	1	0	1	0	0	
eschoeneck@hatfan.com	1	2	0	1					game room
eschoeneck@hatfan.com	2	1	0	1	0	1	0	1	
eschoeneck@hatfan.com	3	1	0	1	1	0	1	0	
esergi@xx-holding.com	1	1	0	1					basement
esetter@cancity.com	1	1	0	1	0	1	0	1	
esetter@mathtouch.com	1	2	0	1					basement
eshinko@betasoloin.com	1	1	0	1	1	0	0	0	
eshinko@betasoloin.com	2	1	0	1	0	1	0	0	
eshinko@rangreen.com	1	1	1	1	1	0	0	1	
eshinko@toughzap.com	1	2	0	1	0	1	0	1	
eshinko@toughzap.com	2	1	0	1	0	1	0	0	
esilvestrini@faxquote.com	1	2	1	0					game room
esilvestrini@faxquote.com	2	2	1	1	1	0	0	1	
esilvestrini@faxquote.com	3	1	0	1	1	0	1	0	
eslayton@rundofase.com	1	2	0	1					game room
espickerman@opentech.com	1	1	0	1	0	1	0	0	
espickerman@opentech.com	2	2	0	1	0	0	1	0	
esteffensmeier@goodsilron.com	1	1	0	1					powder room
esteffensmeier@goodsilron.com	2	1	1	1	0	1	0	0	
estuer@betasoloin.com	1	2	0	1	0	1	0	1	
estuer@betasoloin.com	2	2	0	1	0	1	0	0	
estuer@betasoloin.com	3	1	1	1	1	0	1	0	
esuell@sonron.com	1	1	0	1	0	1	0	0	
esuell@sonron.com	2	1	1	1	0	1	0	0	
esweigard@konmatfix.com	1	1	0	1	0	0	1	1	
etawil@zathunicon.com	1	1	0	1					powder room
etawil@zathunicon.com	2	2	0	1	0	1	0	1	
etegarden@golddex.com	1	1	0	1					
etheodorov@toughzap.com	1	1	0	1	1	0	0	0	
etheodorov@toughzap.com	2	2	0	0					guest
ethreets@gogozoom.com	1	1	1	0	0	1	0	0	
ethreets@gogozoom.com	2	1	0	1					
etimenez@stanredtax.com	1	1	1	1	0	0	1	0	
etimenez@stanredtax.com	2	1	0	0					
etollner@lexiqvolax.com	1	1	0	1					game room
etomblin@scotfind.com	1	1	0	1	1	0	0	0	
etomblin@scotfind.com	2	1	0	0					powder room
etomblin@scotfind.com	3	1	0	1					
etromblay@groovestreet.com	1	3	0	1	0	1	1	1	
eventura@ganjaflex.com	1	1	0	1	1	0	0	0	
eventura@ganjaflex.com	2	1	0	1	0	1	0	1	
evillanueva@iselectrics.com	1	1	0	0					powder room
evillanueva@iselectrics.com	2	1	0	1	0	0	1	1	
ewaycott@doncon.com	1	1	0	1	1	0	0	1	
ewaycott@scottech.com	1	2	0	0					guest
ewaycott@scottech.com	2	1	0	1	1	0	0	1	
ewaycott@scottech.com	3	2	1	1	0	1	1	0	
ewaymire@iselectrics.com	1	1	1	1	1	0	0	1	
eweglarz@finjob.com	1	1	0	1	1	0	0	0	
ewenner@green-plus.com	1	1	0	1					basement
ewiklund@ontomedia.com	1	1	0	1	1	0	0	0	
ewiklund@ontomedia.com	2	1	1	1	0	1	0	0	
ewiklund@ontomedia.com	3	1	1	1	1	0	0	0	
ewildfong@domzoom.com	1	1	1	1	0	1	0	1	
ewildfong@domzoom.com	2	1	0	1					powder room
ewildfong@domzoom.com	3	1	0	0	1	0	0	0	
ewildfong@domzoom.com	4	1	1	0	1	1	0	0	
ewitten@dambase.com	1	1	0	1	1	0	1	0	
ewolny@zencorporation.com	1	1	0	1	0	1	0	1	
ezane@year-job.com	1	1	0	1					
ezane@year-job.com	2	2	1	1	0	1	1	1	
ezepp@lexiqvolax.com	1	2	1	1					
ezepp@opentech.com	1	2	0	1	0	1	0	0	
ezurcher@funholding.com	1	1	0	1	1	1	0	0	
ezurcher@funholding.com	2	2	0	1					game room
ezurcher@kan-code.com	1	1	0	1	1	0	0	1	
ezurcher@kan-code.com	2	1	0	0	1	0	0	0	
fabdallah@bioholding.com	1	3	0	1	0	1	1	1	
famigon@codehow.com	1	1	1	0					
famigon@codehow.com	2	1	0	1					powder room
famigon@codehow.com	3	1	0	0					game room
fberganza@goodsilron.com	1	1	0	1	0	1	0	0	
fberray@plussunin.com	1	1	0	1	0	0	1	0	
fberray@plussunin.com	2	1	1	1	0	1	0	0	
fbevelacqua@inity.com	1	1	0	1					
fbevelacqua@inity.com	2	1	0	1	0	0	1	0	
fbevelacqua@inity.com	3	1	0	1	0	0	1	0	
fboord@y-corporation.com	1	2	0	0	0	0	1	0	
fboord@y-corporation.com	2	1	0	1	0	0	1	1	
fborgman@codehow.com	1	1	0	1					powder room
fboulter@groovestreet.com	1	1	0	1	0	0	1	1	
fboulter@groovestreet.com	2	2	0	1					
fbrideau@doncon.com	1	2	0	1	0	1	0	1	
fbrideau@doncon.com	2	1	0	1	0	1	1	0	
fbrideau@doncon.com	3	1	0	1	1	0	1	0	
fcaiafa@inity.com	1	1	1	1	0	1	0	0	
fcaiafa@inity.com	2	1	0	1	1	0	1	0	
fcaldarera@plusstrip.com	1	2	0	1	1	0	0	0	
fcantres@doncon.com	1	1	0	1	0	1	0	0	
fcantres@doncon.com	2	1	0	1	0	1	0	0	
fchavous@doncon.com	1	2	0	1	0	1	0	0	
fchavous@doncon.com	2	1	0	1	0	1	0	0	
fchavous@fasehatice.com	1	3	0	1					game room
fchavous@fasehatice.com	2	2	1	1	1	1	0	1	
fchui@finjob.com	1	2	1	1	0	1	0	0	
fchui@finjob.com	2	1	0	1	0	1	0	1	
fcoody@rangreen.com	1	2	0	1					
fcoody@rangreen.com	2	2	0	1	0	0	1	1	
fcookey@inity.com	1	2	0	1					
fcookey@inity.com	2	1	0	0					
fcorrio@betatech.com	1	1	1	1					basement
fcorrio@betatech.com	2	2	0	1	0	1	0	0	
fcorrio@betatech.com	3	1	0	1	0	1	1	0	
fcousey@betatech.com	1	2	1	1					game room
fcousey@betatech.com	2	1	0	1					guest
fcousey@betatech.com	3	2	0	0	0	0	1	1	
